"","value","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","Direction"
"22",10045.03517,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,-7.816351141,19.22093846,-6.1,32.28184868,21.34131095,9.959986928,3.246130486,17.42464522,-11.63308849,-9.360357562,-3.950459411,-1.583195153,-6.051487855,"Down"
"23",10041.24817,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,-7.816351141,19.22093846,-6.1,32.28184868,21.34131095,9.959986928,3.246130486,17.42464522,-11.63308849,-9.360357562,-3.950459411,-1.583195153,"Down"
"24",10046.21852,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,-7.816351141,19.22093846,-6.1,32.28184868,21.34131095,9.959986928,3.246130486,17.42464522,-11.63308849,-9.360357562,-3.950459411,"Up"
"25",10045.83271,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,-7.816351141,19.22093846,-6.1,32.28184868,21.34131095,9.959986928,3.246130486,17.42464522,-11.63308849,-9.360357562,"Down"
"26",10029.83271,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,-7.816351141,19.22093846,-6.1,32.28184868,21.34131095,9.959986928,3.246130486,17.42464522,-11.63308849,"Down"
"27",10033.58822,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,-7.816351141,19.22093846,-6.1,32.28184868,21.34131095,9.959986928,3.246130486,17.42464522,"Up"
"28",10031.55067,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,-7.816351141,19.22093846,-6.1,32.28184868,21.34131095,9.959986928,3.246130486,"Down"
"29",10041.45761,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,-7.816351141,19.22093846,-6.1,32.28184868,21.34131095,9.959986928,"Up"
"30",10031.94835,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,-7.816351141,19.22093846,-6.1,32.28184868,21.34131095,"Down"
"31",10030.3461,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,-7.816351141,19.22093846,-6.1,32.28184868,"Down"
"32",10030.34902,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,-7.816351141,19.22093846,-6.1,"Up"
"33",10029.0318,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,-7.816351141,19.22093846,"Down"
"34",10021.70858,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,-7.816351141,"Down"
"35",10005.4782,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,5.963870983,"Down"
"36",10004.89993,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,-10.63285707,"Down"
"37",10006.40846,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,-7,"Up"
"38",10015.45395,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,21.08734073,"Up"
"39",10015.19509,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,-5.293481906,"Down"
"40",9994.195093,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,-6.134146754,"Down"
"41",10003.83516,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,-6.599110952,"Up"
"42",9992.363515,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,-3.787005428,"Down"
"43",9986.437254,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,4.9703505,"Down"
"44",9988.341951,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,-0.38580512,"Up"
"45",9996.474922,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,-16,"Up"
"46",10017.262,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,3.755502221,"Up"
"47",10013.31376,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,-2.037541048,"Down"
"48",10001.62522,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,9.906931878,"Down"
"49",10006.37519,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,-9.509251954,"Up"
"50",9999.650178,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,-1.602254221,"Down"
"51",10007.32453,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,0.002915954,"Up"
"52",9995.88559,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,-1.317211069,"Down"
"53",9994.676051,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,-7.323222427,"Down"
"54",10001.34197,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,-16.23037874,"Up"
"55",9998.226232,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,-0.578273215,"Down"
"56",10006.31506,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,1.508526611,"Up"
"57",9996.199706,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,9.045494272,"Down"
"58",9986.838372,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,-0.258858085,"Down"
"59",9993.963927,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,-21,"Up"
"60",9993.426095,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,9.640062963,"Down"
"61",9970.426095,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,-11.47164081,"Down"
"62",9964.152683,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,-5.926261189,"Down"
"63",9961.450341,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,1.904696597,"Down"
"64",9966.281161,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,8.132971673,"Up"
"65",9951.475195,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,20.78707802,"Down"
"66",9943.459077,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,-3.9482378,"Down"
"67",9941.50177,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,-11.68854092,"Down"
"68",9933.880143,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,4.74996428,"Down"
"69",9907.880143,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,-6.725008323,"Down"
"70",9924.705716,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,7.674353616,"Up"
"71",9949.004667,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,-11.43894153,"Up"
"72",9951.979647,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,-1.20953845,"Up"
"73",9935.795014,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,6.665915176,"Down"
"74",9927.115684,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,-3.115734662,"Down"
"75",9928.810822,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,8.088827351,"Up"
"76",9926.579457,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,-10.11535289,"Down"
"77",9931.189522,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,-9.361334612,"Up"
"78",9938.568866,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,7.125555547,"Up"
"79",9938.597489,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,-0.537832259,"Up"
"80",9922.177772,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,-23,"Down"
"81",9944.372636,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,-6.273412423,"Up"
"82",9946.365702,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,-2.702341748,"Up"
"83",9944.720419,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,4.830820373,"Down"
"84",9962.342892,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,-14.80596592,"Up"
"85",9965.182844,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,-8.016118641,"Up"
"86",9988.062811,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,-1.957306463,"Up"
"87",9983.514252,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,-7.621627032,"Down"
"88",9983.564839,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,-26,"Up"
"89",9999.019712,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,16.82557337,"Up"
"90",10000.31682,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,24.29895034,"Up"
"91",10005.78732,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,2.974979938,"Up"
"92",10011.61525,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,-16.18463248,"Up"
"93",10010.54646,-1.068791862,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,-8.679330382,"Down"
"94",9996.677633,-13.8688253,-1.068791862,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,1.695137792,"Down"
"95",9982.077633,-14.6,-13.8688253,-1.068791862,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,-2.231364332,"Down"
"96",9996.417041,14.33940792,-14.6,-13.8688253,-1.068791862,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,4.610064629,"Up"
"97",9975.170984,-21.24605674,14.33940792,-14.6,-13.8688253,-1.068791862,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,7.379344442,"Down"
"98",9985.842774,10.67179035,-21.24605674,14.33940792,-14.6,-13.8688253,-1.068791862,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,0.028622546,"Up"
"99",9981.525504,-4.317270803,10.67179035,-21.24605674,14.33940792,-14.6,-13.8688253,-1.068791862,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,-16.41971683,"Down"
"100",9966.066555,-15.45894851,-4.317270803,10.67179035,-21.24605674,14.33940792,-14.6,-13.8688253,-1.068791862,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,22.19486432,"Down"
"101",9951.736967,-14.32958803,-15.45894851,-4.317270803,10.67179035,-21.24605674,14.33940792,-14.6,-13.8688253,-1.068791862,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,1.993065865,"Down"
"102",9968.288365,16.55139793,-14.32958803,-15.45894851,-4.317270803,10.67179035,-21.24605674,14.33940792,-14.6,-13.8688253,-1.068791862,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,-1.645283664,"Up"
"103",9976.178075,7.889709802,16.55139793,-14.32958803,-15.45894851,-4.317270803,10.67179035,-21.24605674,14.33940792,-14.6,-13.8688253,-1.068791862,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,17.62247296,"Up"
"104",9979.322661,3.144585915,7.889709802,16.55139793,-14.32958803,-15.45894851,-4.317270803,10.67179035,-21.24605674,14.33940792,-14.6,-13.8688253,-1.068791862,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,2.839952631,"Up"
"105",9970.551949,-8.770711936,3.144585915,7.889709802,16.55139793,-14.32958803,-15.45894851,-4.317270803,10.67179035,-21.24605674,14.33940792,-14.6,-13.8688253,-1.068791862,5.827928111,5.470506018,1.297104043,15.45487305,0.050587372,-4.548559501,22.87996676,"Down"
