"","value","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","Direction"
"23",10091.62131,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,-18,106.6722858,28.38910134,15.50301133,0.449945488,12,-19,-24,-43,24.49536411,28.42101377,23,-12,"Up"
"24",10069.62131,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,-18,106.6722858,28.38910134,15.50301133,0.449945488,12,-19,-24,-43,24.49536411,28.42101377,23,"Down"
"25",10051.62131,-18,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,-18,106.6722858,28.38910134,15.50301133,0.449945488,12,-19,-24,-43,24.49536411,28.42101377,"Down"
"26",10068.62131,17,-18,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,-18,106.6722858,28.38910134,15.50301133,0.449945488,12,-19,-24,-43,24.49536411,"Up"
"27",10088.36039,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,-18,106.6722858,28.38910134,15.50301133,0.449945488,12,-19,-24,-43,"Up"
"28",10066.36039,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,-18,106.6722858,28.38910134,15.50301133,0.449945488,12,-19,-24,"Down"
"29",10077.36039,11,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,-18,106.6722858,28.38910134,15.50301133,0.449945488,12,-19,"Up"
"30",10149.52831,72.16792422,11,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,-18,106.6722858,28.38910134,15.50301133,0.449945488,12,"Up"
"31",10127.52831,-22,72.16792422,11,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,-18,106.6722858,28.38910134,15.50301133,0.449945488,"Down"
"32",10098.52831,-29,-22,72.16792422,11,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,-18,106.6722858,28.38910134,15.50301133,"Down"
"33",10070.52831,-28,-29,-22,72.16792422,11,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,-18,106.6722858,28.38910134,"Down"
"34",10110.86583,40.33751412,-28,-29,-22,72.16792422,11,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,-18,106.6722858,"Up"
"35",10081.86583,-29,40.33751412,-28,-29,-22,72.16792422,11,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,-18,"Down"
"36",10143.77834,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,11,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,9.335154461,"Up"
"37",10117.77834,-26,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,11,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,-31,-27,19.28145906,"Down"
"38",10196.77834,79,-26,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,11,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,-31,-27,"Up"
"39",10169.77834,-27,79,-26,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,11,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,-31,"Down"
"40",10150.77834,-19,-27,79,-26,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,11,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,-57,"Down"
"41",10126.77834,-24,-19,-27,79,-26,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,11,-22,19.73907866,17,-18,-22,46.69878137,31.37519161,"Down"
"42",10095.77834,-31,-24,-19,-27,79,-26,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,11,-22,19.73907866,17,-18,-22,46.69878137,"Down"
"43",10122.82585,27.04750437,-31,-24,-19,-27,79,-26,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,11,-22,19.73907866,17,-18,-22,"Up"
"44",10103.82585,-19,27.04750437,-31,-24,-19,-27,79,-26,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,11,-22,19.73907866,17,-18,"Down"
"45",10068.82585,-35,-19,27.04750437,-31,-24,-19,-27,79,-26,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,11,-22,19.73907866,17,"Down"
"46",10114.82585,46,-35,-19,27.04750437,-31,-24,-19,-27,79,-26,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,11,-22,19.73907866,"Up"
"47",10119.82585,5,46,-35,-19,27.04750437,-31,-24,-19,-27,79,-26,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,11,-22,"Up"
"48",10072.82585,-47,5,46,-35,-19,27.04750437,-31,-24,-19,-27,79,-26,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,11,"Down"
"49",10042.82585,-30,-47,5,46,-35,-19,27.04750437,-31,-24,-19,-27,79,-26,61.9125157,-29,40.33751412,-28,-29,-22,72.16792422,"Down"
"50",10029.82585,-13,-30,-47,5,46,-35,-19,27.04750437,-31,-24,-19,-27,79,-26,61.9125157,-29,40.33751412,-28,-29,-22,"Down"
"51",9991.825845,-38,-13,-30,-47,5,46,-35,-19,27.04750437,-31,-24,-19,-27,79,-26,61.9125157,-29,40.33751412,-28,-29,"Down"
"52",10086.67861,94.85276727,-38,-13,-30,-47,5,46,-35,-19,27.04750437,-31,-24,-19,-27,79,-26,61.9125157,-29,40.33751412,-28,"Up"
"53",10102.74013,16.06151596,94.85276727,-38,-13,-30,-47,5,46,-35,-19,27.04750437,-31,-24,-19,-27,79,-26,61.9125157,-29,40.33751412,"Up"
"54",10067.74013,-35,16.06151596,94.85276727,-38,-13,-30,-47,5,46,-35,-19,27.04750437,-31,-24,-19,-27,79,-26,61.9125157,-29,"Down"
"55",10033.74013,-34,-35,16.06151596,94.85276727,-38,-13,-30,-47,5,46,-35,-19,27.04750437,-31,-24,-19,-27,79,-26,61.9125157,"Down"
"56",10041.74013,8,-34,-35,16.06151596,94.85276727,-38,-13,-30,-47,5,46,-35,-19,27.04750437,-31,-24,-19,-27,79,-26,"Up"
"57",10111.85799,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,-13,-30,-47,5,46,-35,-19,27.04750437,-31,-24,-19,-27,79,"Up"
"58",10088.85799,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,-13,-30,-47,5,46,-35,-19,27.04750437,-31,-24,-19,-27,"Down"
"59",10061.85799,-27,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,-13,-30,-47,5,46,-35,-19,27.04750437,-31,-24,-19,"Down"
"60",10049.85799,-12,-27,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,-13,-30,-47,5,46,-35,-19,27.04750437,-31,-24,"Down"
"61",10017.85799,-32,-12,-27,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,-13,-30,-47,5,46,-35,-19,27.04750437,-31,"Down"
"62",10028.15508,10.2970935,-32,-12,-27,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,-13,-30,-47,5,46,-35,-19,27.04750437,"Up"
"63",10007.15508,-21,10.2970935,-32,-12,-27,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,-13,-30,-47,5,46,-35,-19,"Down"
"64",10078.88269,71.72760315,-21,10.2970935,-32,-12,-27,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,-13,-30,-47,5,46,-35,"Up"
"65",10059.88269,-19,71.72760315,-21,10.2970935,-32,-12,-27,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,-13,-30,-47,5,46,"Down"
"66",10080.62827,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,-27,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,-13,-30,-47,5,"Up"
"67",10059.62827,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,-27,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,-13,-30,-47,"Down"
"68",10031.62827,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,-27,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,-13,-30,"Down"
"69",10032.10146,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,-27,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,-13,"Up"
"70",10039.10146,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,-27,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,-38,"Up"
"71",10102.38958,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,-27,-23,70.11786272,8,-34,-35,16.06151596,94.85276727,"Up"
"72",10079.38958,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,-27,-23,70.11786272,8,-34,-35,16.06151596,"Down"
"73",10100.38958,21,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,-27,-23,70.11786272,8,-34,-35,"Up"
"74",10066.38958,-34,21,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,-27,-23,70.11786272,8,-34,"Down"
"75",10098.38958,32,-34,21,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,-27,-23,70.11786272,8,"Up"
"76",10128.07431,29.68472613,32,-34,21,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,-27,-23,70.11786272,"Up"
"77",10099.07431,-29,29.68472613,32,-34,21,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,-27,-23,"Down"
"78",10194.61281,95.53850165,-29,29.68472613,32,-34,21,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,-27,"Up"
"79",10165.61281,-29,95.53850165,-29,29.68472613,32,-34,21,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,-12,"Down"
"80",10171.61281,6,-29,95.53850165,-29,29.68472613,32,-34,21,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,-32,"Up"
"81",10170.33036,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,-34,21,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,10.2970935,"Down"
"82",10225.34156,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,-34,21,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,-21,"Up"
"83",10203.34156,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,-34,21,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,71.72760315,"Down"
"84",10244.41109,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,-34,21,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,-19,"Up"
"85",10220.41109,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,-34,21,-23,63.28812447,7,0.473190494,-28,-21,20.74558005,"Down"
"86",10199.41109,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,-34,21,-23,63.28812447,7,0.473190494,-28,-21,"Down"
"87",10181.41109,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,-34,21,-23,63.28812447,7,0.473190494,-28,"Down"
"88",10156.41109,-25,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,-34,21,-23,63.28812447,7,0.473190494,"Down"
"89",10168.41109,12,-25,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,-34,21,-23,63.28812447,7,"Up"
"90",10227.70574,59.29464828,12,-25,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,-34,21,-23,63.28812447,"Up"
"91",10254.93722,27.2314843,59.29464828,12,-25,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,-34,21,-23,"Up"
"92",10269.93722,15,27.2314843,59.29464828,12,-25,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,-34,21,"Up"
"93",10233.93722,-36,15,27.2314843,59.29464828,12,-25,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,-34,"Down"
"94",10376.51272,142.5755001,-36,15,27.2314843,59.29464828,12,-25,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,32,"Up"
"95",10390.18525,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,-25,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,29.68472613,"Up"
"96",10462.40469,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,-25,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,-29,"Up"
"97",10431.40469,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,-25,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,95.53850165,"Down"
"98",10419.40469,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,-25,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,-29,"Down"
"99",10402.40469,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,-25,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,6,"Down"
"100",10379.40469,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,-25,-18,-21,-24,41.06952801,-22,55.01119612,-1.282447666,"Down"
"101",10436.15205,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,-25,-18,-21,-24,41.06952801,-22,55.01119612,"Up"
"102",10449.36477,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,-25,-18,-21,-24,41.06952801,-22,"Up"
"103",10445.01359,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,-25,-18,-21,-24,41.06952801,"Down"
"104",10501.80509,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,-25,-18,-21,-24,"Up"
"105",10479.80509,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,-25,-18,-21,"Down"
"106",10499.80509,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,-25,-18,"Up"
"107",10477.80509,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,-25,"Down"
"108",10487.80509,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,12,"Up"
"109",10537.96441,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,59.29464828,"Up"
"110",10519.96441,-18,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,27.2314843,"Down"
"111",10491.96441,-28,-18,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,15,"Down"
"112",10469.96441,-22,-28,-18,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,-36,"Down"
"113",10498.7565,28.79208848,-22,-28,-18,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,142.5755001,"Up"
"114",10554.66241,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,13.67253363,"Up"
"115",10507.66241,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,72.2194396,"Down"
"116",10488.66241,-19,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,-31,"Down"
"117",10521.37957,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,-12,"Up"
"118",10563.56348,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,-17,"Up"
"119",10537.56348,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,-23,"Down"
"120",10520.56348,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,56.74735204,"Down"
"121",10488.56348,-32,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,13.21272734,"Down"
"122",10466.56348,-22,-32,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,-22,20,-22,56.79150372,-4.351186257,"Down"
"123",10439.56348,-27,-22,-32,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,-22,20,-22,56.79150372,"Down"
"124",10455.0477,15.48421939,-27,-22,-32,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,-22,20,-22,"Up"
"125",10427.0477,-28,15.48421939,-27,-22,-32,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,-22,20,"Down"
"126",10433.0477,6,-28,15.48421939,-27,-22,-32,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,-22,"Up"
"127",10459.37888,26.33118011,6,-28,15.48421939,-27,-22,-32,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,10,"Up"
"128",10476.12888,16.75,26.33118011,6,-28,15.48421939,-27,-22,-32,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,-18,50.15932211,"Up"
"129",10472.12888,-4,16.75,26.33118011,6,-28,15.48421939,-27,-22,-32,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,-18,"Down"
"130",10440.12888,-32,-4,16.75,26.33118011,6,-28,15.48421939,-27,-22,-32,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,-28,"Down"
"131",10451.12888,11,-32,-4,16.75,26.33118011,6,-28,15.48421939,-27,-22,-32,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,-22,"Up"
"132",10434.12888,-17,11,-32,-4,16.75,26.33118011,6,-28,15.48421939,-27,-22,-32,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,28.79208848,"Down"
"133",10410.12888,-24,-17,11,-32,-4,16.75,26.33118011,6,-28,15.48421939,-27,-22,-32,-17,-26,42.18391347,32.71715642,-19,-47,55.90591282,"Down"
"134",10439.12888,29,-24,-17,11,-32,-4,16.75,26.33118011,6,-28,15.48421939,-27,-22,-32,-17,-26,42.18391347,32.71715642,-19,-47,"Up"
"135",10422.12888,-17,29,-24,-17,11,-32,-4,16.75,26.33118011,6,-28,15.48421939,-27,-22,-32,-17,-26,42.18391347,32.71715642,-19,"Down"
"136",10458.12888,36,-17,29,-24,-17,11,-32,-4,16.75,26.33118011,6,-28,15.48421939,-27,-22,-32,-17,-26,42.18391347,32.71715642,"Up"
"137",10439.12888,-19,36,-17,29,-24,-17,11,-32,-4,16.75,26.33118011,6,-28,15.48421939,-27,-22,-32,-17,-26,42.18391347,"Down"
"138",10424.12888,-15,-19,36,-17,29,-24,-17,11,-32,-4,16.75,26.33118011,6,-28,15.48421939,-27,-22,-32,-17,-26,"Down"
"139",10427.12888,3,-15,-19,36,-17,29,-24,-17,11,-32,-4,16.75,26.33118011,6,-28,15.48421939,-27,-22,-32,-17,"Up"
"140",10438.08214,10.95325764,3,-15,-19,36,-17,29,-24,-17,11,-32,-4,16.75,26.33118011,6,-28,15.48421939,-27,-22,-32,"Up"
"141",10405.08214,-33,10.95325764,3,-15,-19,36,-17,29,-24,-17,11,-32,-4,16.75,26.33118011,6,-28,15.48421939,-27,-22,"Down"
"142",10403.09065,-1.991485482,-33,10.95325764,3,-15,-19,36,-17,29,-24,-17,11,-32,-4,16.75,26.33118011,6,-28,15.48421939,-27,"Down"
"143",10450.98482,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,36,-17,29,-24,-17,11,-32,-4,16.75,26.33118011,6,-28,15.48421939,"Up"
"144",10435.98482,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,36,-17,29,-24,-17,11,-32,-4,16.75,26.33118011,6,-28,"Down"
"145",10420.98482,-15,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,36,-17,29,-24,-17,11,-32,-4,16.75,26.33118011,6,"Down"
"146",10397.98482,-23,-15,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,36,-17,29,-24,-17,11,-32,-4,16.75,26.33118011,"Down"
"147",10423.98482,26,-23,-15,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,36,-17,29,-24,-17,11,-32,-4,16.75,"Up"
"148",10442.10781,18.12298971,26,-23,-15,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,36,-17,29,-24,-17,11,-32,-4,"Up"
"149",10420.10781,-22,18.12298971,26,-23,-15,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,36,-17,29,-24,-17,11,-32,"Down"
"150",10379.10781,-41,-22,18.12298971,26,-23,-15,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,36,-17,29,-24,-17,11,"Down"
"151",10406.10781,27,-41,-22,18.12298971,26,-23,-15,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,36,-17,29,-24,-17,"Up"
"152",10494.8668,88.75898945,27,-41,-22,18.12298971,26,-23,-15,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,36,-17,29,-24,"Up"
"153",10471.8668,-23,88.75898945,27,-41,-22,18.12298971,26,-23,-15,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,36,-17,29,"Down"
"154",10486.8668,15,-23,88.75898945,27,-41,-22,18.12298971,26,-23,-15,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,36,-17,"Up"
"155",10461.8668,-25,15,-23,88.75898945,27,-41,-22,18.12298971,26,-23,-15,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,36,"Down"
"156",10437.8668,-24,-25,15,-23,88.75898945,27,-41,-22,18.12298971,26,-23,-15,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,-19,"Down"
"157",10455.39681,17.53001146,-24,-25,15,-23,88.75898945,27,-41,-22,18.12298971,26,-23,-15,-15,47.89416167,-1.991485482,-33,10.95325764,3,-15,"Up"
