"","value","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","Direction"
"16",9886.995164,4,-5.5,-15,-17,-24,-9,-16,-23,-16.02047957,31.82179675,0,-37,-25,3.463420426,35.23042664,0,0,0,0,0,"Up"
"17",9903.912627,16.91746232,4,-5.5,-15,-17,-24,-9,-16,-23,-16.02047957,31.82179675,0,-37,-25,3.463420426,35.23042664,0,0,0,0,"Up"
"18",9943.150621,39.23799401,16.91746232,4,-5.5,-15,-17,-24,-9,-16,-23,-16.02047957,31.82179675,0,-37,-25,3.463420426,35.23042664,0,0,0,"Up"
"19",9921.150621,-22,39.23799401,16.91746232,4,-5.5,-15,-17,-24,-9,-16,-23,-16.02047957,31.82179675,0,-37,-25,3.463420426,35.23042664,0,0,"Down"
"20",9920.255625,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,-17,-24,-9,-16,-23,-16.02047957,31.82179675,0,-37,-25,3.463420426,35.23042664,0,"Down"
"21",9917.255625,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,-17,-24,-9,-16,-23,-16.02047957,31.82179675,0,-37,-25,3.463420426,35.23042664,"Down"
"22",9895.255625,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,-17,-24,-9,-16,-23,-16.02047957,31.82179675,0,-37,-25,3.463420426,"Down"
"23",9878.76719,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,-17,-24,-9,-16,-23,-16.02047957,31.82179675,0,-37,-25,"Down"
"24",9897.573434,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,-17,-24,-9,-16,-23,-16.02047957,31.82179675,0,-37,"Up"
"25",9934.467096,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,-17,-24,-9,-16,-23,-16.02047957,31.82179675,0,"Up"
"26",9978.078631,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,-17,-24,-9,-16,-23,-16.02047957,31.82179675,"Up"
"27",9961.078631,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,-17,-24,-9,-16,-23,-16.02047957,"Down"
"28",9942.078631,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,-17,-24,-9,-16,-23,"Down"
"29",9937.176026,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,-17,-24,-9,-16,"Down"
"30",9909.176026,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,-17,-24,-9,"Down"
"31",9956.659376,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,-17,-24,"Up"
"32",9949.659376,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,-17,"Down"
"33",9945.593221,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,-15,"Down"
"34",9952.522205,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,-5.5,"Up"
"35",9954.522205,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,4,"Up"
"36",9985.999163,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,16.91746232,"Up"
"37",9998.428928,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,39.23799401,"Up"
"38",9997.428928,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,-22,"Down"
"39",9994.482257,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,-0.894995652,"Down"
"40",9976.482257,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,-3,"Down"
"41",9983.633349,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,-22,"Up"
"42",9973.571722,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,-16.4884348,"Down"
"43",9992.424131,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,18.8062441,"Up"
"44",10017.42449,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,36.89366184,"Up"
"45",9978.424488,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,43.6115351,"Down"
"46",9936.424488,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,-17,"Down"
"47",9999.929808,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,-19,"Up"
"48",10042.26548,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,-4.902604974,"Up"
"49",10026.26548,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,-28,"Down"
"50",10015.26548,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,47.48335003,"Down"
"51",10021.90253,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,-7,"Up"
"52",9983.902527,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,-4.066154931,"Down"
"53",10010.97844,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,6.928983544,"Up"
"54",9986.978443,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,2,"Down"
"55",9993.374351,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,31.47695832,"Up"
"56",9957.374351,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,12.42976438,"Down"
"57",9932.374351,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,-1,"Down"
"58",9919.374351,-13,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,-2.946670276,"Down"
"59",9939.72483,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,-18,"Up"
"60",9899.72483,-40,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,7.151092212,"Down"
"61",9871.72483,-28,-40,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,-10.06162716,"Down"
"62",9851.72483,-20,-28,-40,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,18.85240912,"Down"
"63",9862.175686,10.45085576,-20,-28,-40,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,25.00035672,"Up"
"64",9861.175686,-1,10.45085576,-20,-28,-40,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,-39,"Down"
"65",9841.175686,-20,-1,10.45085576,-20,-28,-40,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,-42,"Down"
"66",9812.175686,-29,-20,-1,10.45085576,-20,-28,-40,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,63.50531939,"Down"
"67",9839.175686,27,-29,-20,-1,10.45085576,-20,-28,-40,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,42.33567616,"Up"
"68",9816.175686,-23,27,-29,-20,-1,10.45085576,-20,-28,-40,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,-16,"Down"
"69",9838.545038,22.36935265,-23,27,-29,-20,-1,10.45085576,-20,-28,-40,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,-11,"Up"
"70",9824.045038,-14.5,22.36935265,-23,27,-29,-20,-1,10.45085576,-20,-28,-40,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,-38,6.637042961,"Down"
"71",9793.045038,-31,-14.5,22.36935265,-23,27,-29,-20,-1,10.45085576,-20,-28,-40,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,-38,"Down"
"72",9776.045038,-17,-31,-14.5,22.36935265,-23,27,-29,-20,-1,10.45085576,-20,-28,-40,20.35047883,-13,-25,-36,6.395907951,-24,27.07591631,"Down"
"73",9751.045038,-25,-17,-31,-14.5,22.36935265,-23,27,-29,-20,-1,10.45085576,-20,-28,-40,20.35047883,-13,-25,-36,6.395907951,-24,"Down"
"74",9732.045038,-19,-25,-17,-31,-14.5,22.36935265,-23,27,-29,-20,-1,10.45085576,-20,-28,-40,20.35047883,-13,-25,-36,6.395907951,"Down"
"75",9733.145791,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,-23,27,-29,-20,-1,10.45085576,-20,-28,-40,20.35047883,-13,-25,-36,"Up"
"76",9738.145791,5,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,-23,27,-29,-20,-1,10.45085576,-20,-28,-40,20.35047883,-13,-25,"Up"
"77",9720.145791,-18,5,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,-23,27,-29,-20,-1,10.45085576,-20,-28,-40,20.35047883,-13,"Down"
"78",9689.145791,-31,-18,5,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,-23,27,-29,-20,-1,10.45085576,-20,-28,-40,20.35047883,"Down"
"79",9659.145791,-30,-31,-18,5,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,-23,27,-29,-20,-1,10.45085576,-20,-28,-40,"Down"
"80",9662.145791,3,-30,-31,-18,5,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,-23,27,-29,-20,-1,10.45085576,-20,-28,"Up"
"81",9728.786283,66.64049168,3,-30,-31,-18,5,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,-23,27,-29,-20,-1,10.45085576,-20,"Up"
"82",9713.786283,-15,66.64049168,3,-30,-31,-18,5,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,-23,27,-29,-20,-1,10.45085576,"Down"
"83",9711.786283,-2,-15,66.64049168,3,-30,-31,-18,5,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,-23,27,-29,-20,-1,"Down"
"84",9742.286283,30.5,-2,-15,66.64049168,3,-30,-31,-18,5,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,-23,27,-29,-20,"Up"
"85",9744.014022,1.727739476,30.5,-2,-15,66.64049168,3,-30,-31,-18,5,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,-23,27,-29,"Up"
"86",9759.828619,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,-30,-31,-18,5,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,-23,27,"Up"
"87",9784.789589,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,-30,-31,-18,5,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,-23,"Up"
"88",9760.789589,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,-30,-31,-18,5,1.100752918,-19,-25,-17,-31,-14.5,22.36935265,"Down"
"89",9779.064201,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,-30,-31,-18,5,1.100752918,-19,-25,-17,-31,-14.5,"Up"
"90",9779.064201,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,-30,-31,-18,5,1.100752918,-19,-25,-17,-31,"Up"
"91",9767.647383,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,-30,-31,-18,5,1.100752918,-19,-25,-17,"Down"
"92",9769.669969,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,-30,-31,-18,5,1.100752918,-19,-25,"Up"
"93",9738.669969,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,-30,-31,-18,5,1.100752918,-19,"Down"
"94",9740.152805,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,-30,-31,-18,5,1.100752918,"Up"
"95",9716.152805,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,-30,-31,-18,5,"Down"
"96",9702.900753,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,-30,-31,-18,"Down"
"97",9674.900753,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,-30,-31,"Down"
"98",9692.900753,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,-30,"Up"
"99",9676.900753,-16,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,3,"Down"
"100",9648.900753,-28,-16,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,66.64049168,"Down"
"101",9625.900753,-23,-28,-16,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,-15,"Down"
"102",9616.794768,-9.105984779,-23,-28,-16,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,-2,"Down"
"103",9600.992313,-15.80245553,-9.105984779,-23,-28,-16,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,30.5,"Down"
"104",9586.992313,-14,-15.80245553,-9.105984779,-23,-28,-16,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,1.727739476,"Down"
"105",9587.992313,1,-14,-15.80245553,-9.105984779,-23,-28,-16,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,15.81459647,"Up"
"106",9574.992313,-13,1,-14,-15.80245553,-9.105984779,-23,-28,-16,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,24.96097006,"Down"
"107",9599.992313,25,-13,1,-14,-15.80245553,-9.105984779,-23,-28,-16,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,-24,"Up"
"108",9576.992313,-23,25,-13,1,-14,-15.80245553,-9.105984779,-23,-28,-16,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,18.27461238,"Down"
"109",9601.40426,24.41194731,-23,25,-13,1,-14,-15.80245553,-9.105984779,-23,-28,-16,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,0,"Up"
"110",9584.40426,-17,24.41194731,-23,25,-13,1,-14,-15.80245553,-9.105984779,-23,-28,-16,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,-11.41681832,"Down"
"111",9577.40426,-7,-17,24.41194731,-23,25,-13,1,-14,-15.80245553,-9.105984779,-23,-28,-16,18,-28,-13.25205197,-24,1.482836253,-31,2.022585909,"Down"
"112",9553.40426,-24,-7,-17,24.41194731,-23,25,-13,1,-14,-15.80245553,-9.105984779,-23,-28,-16,18,-28,-13.25205197,-24,1.482836253,-31,"Down"
"113",9544.40426,-9,-24,-7,-17,24.41194731,-23,25,-13,1,-14,-15.80245553,-9.105984779,-23,-28,-16,18,-28,-13.25205197,-24,1.482836253,"Down"
"114",9545.90426,1.5,-9,-24,-7,-17,24.41194731,-23,25,-13,1,-14,-15.80245553,-9.105984779,-23,-28,-16,18,-28,-13.25205197,-24,"Up"
"115",9530.910208,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,-23,25,-13,1,-14,-15.80245553,-9.105984779,-23,-28,-16,18,-28,-13.25205197,"Down"
"116",9530.410208,-0.5,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,-23,25,-13,1,-14,-15.80245553,-9.105984779,-23,-28,-16,18,-28,"Down"
"117",9506.410208,-24,-0.5,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,-23,25,-13,1,-14,-15.80245553,-9.105984779,-23,-28,-16,18,"Down"
"118",9515.976683,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,-23,25,-13,1,-14,-15.80245553,-9.105984779,-23,-28,-16,"Up"
"119",9517.976683,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,-23,25,-13,1,-14,-15.80245553,-9.105984779,-23,-28,"Up"
"120",9530.976683,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,-23,25,-13,1,-14,-15.80245553,-9.105984779,-23,"Up"
"121",9554.976683,24,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,-23,25,-13,1,-14,-15.80245553,-9.105984779,"Up"
"122",9556.976683,2,24,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,-23,25,-13,1,-14,-15.80245553,"Up"
"123",9558.976683,2,2,24,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,-23,25,-13,1,-14,"Up"
"124",9569.976683,11,2,2,24,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,-23,25,-13,1,"Up"
"125",9554.976683,-15,11,2,2,24,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,-23,25,-13,"Down"
"126",9554.976683,0,-15,11,2,2,24,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,-23,25,"Up"
"127",9534.173412,-20.80327092,0,-15,11,2,2,24,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,-23,"Down"
"128",9529.673412,-4.5,-20.80327092,0,-15,11,2,2,24,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,-7,-17,24.41194731,"Down"
"129",9480.673412,-49,-4.5,-20.80327092,0,-15,11,2,2,24,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,-7,-17,"Down"
"130",9474.992014,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,2,2,24,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,-7,"Down"
"131",9495.263613,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,2,2,24,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,-24,"Up"
"132",9502.263613,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,2,2,24,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,-9,"Up"
"133",9532.616985,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,2,2,24,13,2,9.566475345,-24,-0.5,-14.99405232,1.5,"Up"
"134",9515.616985,-17,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,2,2,24,13,2,9.566475345,-24,-0.5,-14.99405232,"Down"
"135",9510.616985,-5,-17,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,2,2,24,13,2,9.566475345,-24,-0.5,"Down"
"136",9539.526018,28.90903284,-5,-17,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,2,2,24,13,2,9.566475345,-24,"Up"
"137",9541.596866,2.070848299,28.90903284,-5,-17,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,2,2,24,13,2,9.566475345,"Up"
"138",9524.596866,-17,2.070848299,28.90903284,-5,-17,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,2,2,24,13,2,"Down"
"139",9541.678964,17.08209752,-17,2.070848299,28.90903284,-5,-17,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,2,2,24,13,"Up"
"140",9556.141547,14.46258342,17.08209752,-17,2.070848299,28.90903284,-5,-17,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,2,2,24,"Up"
"141",9536.641547,-19.5,14.46258342,17.08209752,-17,2.070848299,28.90903284,-5,-17,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,2,2,"Down"
"142",9532.741847,-3.899700225,-19.5,14.46258342,17.08209752,-17,2.070848299,28.90903284,-5,-17,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,2,"Down"
"143",9542.42462,9.682773485,-3.899700225,-19.5,14.46258342,17.08209752,-17,2.070848299,28.90903284,-5,-17,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,11,"Up"
"144",9527.42462,-15,9.682773485,-3.899700225,-19.5,14.46258342,17.08209752,-17,2.070848299,28.90903284,-5,-17,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,-15,"Down"
"145",9508.42462,-19,-15,9.682773485,-3.899700225,-19.5,14.46258342,17.08209752,-17,2.070848299,28.90903284,-5,-17,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,0,"Down"
"146",9493.42462,-15,-19,-15,9.682773485,-3.899700225,-19.5,14.46258342,17.08209752,-17,2.070848299,28.90903284,-5,-17,30.35337208,7,20.27159853,-5.681397707,-49,-4.5,-20.80327092,"Down"
